"Subject","event_no","instruction","valence","SCR_mean_instruction","SCR_mean_stimulus","log_SCR_mean_instruction","log_SCR_mean_stimulus"
52,4,"Upregulate","Neutral",0.99296463300889,1.04744991562077,-0.00706023187648636,0.0463585584212076
52,4,"Upregulate","Negative",0.999454755100321,1.04460972195551,-0.000545393599733954,0.0436433438459019
52,5,"Downregulate","Neutral",0.995005300549176,0.989223344752287,-0.00500721465263238,-0.0108351439850704
52,5,"Downregulate","Negative",1.01046252658869,1.0049451355313,0.0104081731449009,0.00493294850972727
52,5,"Upregulate","Neutral",1.03904795233894,1.04968493492287,0.0383048634476179,0.0484900571636132
52,5,"Upregulate","Negative",1.02160579345907,1.02461075359457,0.0213756966863161,0.0243127878754327
52,6,"Downregulate","Neutral",1.00324122125887,1.05053070879387,0.00323597982396224,0.0492954734257477
52,6,"Downregulate","Negative",1.0015271533887,0.991385355627565,0.00152598847581179,-0.00865196491129331
52,6,"Upregulate","Neutral",0.99696121554979,0.996205007895168,-0.00304341093063923,-0.00380221135782978
52,6,"Upregulate","Negative",1.00877960797988,1.00097820802355,0.00874129132853575,0.000977729889867924
52,7,"Downregulate","Neutral",0.997240788086828,0.999386643972197,-0.00276302555507603,-0.000613544207562918
52,7,"Downregulate","Negative",1.03340070010123,1.03131570161832,0.0328550143443282,0.0308353672975086
52,7,"Upregulate","Neutral",0.994432769034531,1.02982820033634,-0.00558278575404429,0.0293919925396214
52,7,"Upregulate","Negative",1.07889801965699,1.08745208500228,0.0759401680530291,0.083837423242026
52,8,"Downregulate","Neutral",1.01775317214559,1.12295934857631,0.0175974252180937,0.115967476148583
52,8,"Downregulate","Negative",0.9752552422209,0.970553355944299,-0.025056055351269,-0.0298889000952189
52,8,"Upregulate","Neutral",0.941139733142492,0.997613259505461,-0.0606636561143649,-0.00238959329980727
52,8,"Upregulate","Negative",0.992576494837521,1.00364830911804,-0.00745119650660193,0.00364167018069852
52,9,"Downregulate","Neutral",0.993494071113709,1.00180685948066,-0.00652718468425869,0.00180522907371903
52,9,"Downregulate","Negative",0.976810003258949,0.957063866619867,-0.0234631153914892,-0.0438851534760463
52,9,"Upregulate","Neutral",1.13775601075978,1.17778432508373,0.129057910923974,0.163634982799705
52,9,"Upregulate","Negative",1.03869769013892,1.01429612227571,0.0379677074491374,0.0141948963378978
52,10,"Downregulate","Neutral",1.0122194585013,1.02375227530472,0.012145403581943,0.0234745787025494
52,10,"Downregulate","Negative",0.995174418298973,1.04016665846152,-0.00483726241304062,0.0393809488355517
52,10,"Upregulate","Neutral",0.998783633854186,0.999182243481402,-0.00121710651955193,-0.000818091063856278
52,10,"Upregulate","Negative",0.993331014416365,0.981981240026316,-0.00669132263369147,-0.0181830746530077
52,11,"Downregulate","Neutral",0.993541810555968,1.0006731123833,-0.00647913377314126,0.000672885944769
52,11,"Downregulate","Negative",1.00129013648621,0.99167532443153,0.00128930497522809,-0.00835951918943784
52,11,"Upregulate","Neutral",1.01219115712697,1.17074981369457,0.0121174434693942,0.157644409948097
52,11,"Upregulate","Negative",0.98501326827014,0.965271428688393,-0.0151001675757574,-0.035345943940836
52,12,"Downregulate","Neutral",0.983543164626688,0.967223925977415,-0.0165937533243566,-0.0333252426245984
52,12,"Downregulate","Negative",1.00838658598654,1.04943542762352,0.0083516139687971,0.0482523315858117
52,12,"Upregulate","Neutral",1.01520068975815,1.0714106806545,0.015086316848613,0.068976173291737
52,12,"Upregulate","Negative",1.05742801069404,1.16999913289143,0.0558395546272694,0.157003007690951
52,13,"Downregulate","Neutral",0.979917954309426,0.978790670850802,-0.0202864309146641,-0.0214374786699114
52,13,"Downregulate","Negative",0.981634804944953,1.02325720698579,-0.0185359288536484,0.0229908795962534
52,13,"Upregulate","Neutral",0.998921377710481,1.02067263765702,-0.00107920442117865,0.0204618586387928
52,13,"Upregulate","Negative",0.999794344188517,1.0562145866226,-0.000205676961538999,0.0546913716692922
52,14,"Downregulate","Neutral",0.998955837667439,1.06845367327337,-0.00104470784982114,0.0662124380503988
52,14,"Downregulate","Negative",1.00106678577262,1.00113876612752,0.00106621716103433,0.00113811822520107
52,14,"Upregulate","Neutral",1.04347640667941,1.00793940803242,0.0425578374849849,0.00790805676348735
52,14,"Upregulate","Negative",0.995216727968048,1.0735150307403,-0.00479474848891974,0.0709383398598269
52,15,"Downregulate","Neutral",0.987719645895707,0.98093350851875,-0.0123563807164041,-0.0192506010016105
52,15,"Downregulate","Negative",0.98949731269983,1.13749794572184,-0.0105582297594448,0.128831065882516
52,15,"Upregulate","Neutral",0.983689718096682,0.965114955944501,-0.0164447587934573,-0.0355080594069206
52,15,"Upregulate","Negative",0.97003023714604,1.03923340563679,-0.0304280356550499,0.038483331389537
52,16,"Downregulate","Neutral",1.00620575907081,0.984699131758674,0.00618658264328903,-0.0154191344605928
52,16,"Downregulate","Negative",0.99106441463504,0.991566866064358,-0.00897574713280826,-0.00846889399781922
52,16,"Upregulate","Neutral",0.994247158998028,1.07156635339976,-0.0057694523306263,0.0691214597255767
52,16,"Upregulate","Negative",0.992874532412326,0.982721759474263,-0.00715097497209556,-0.0174292513186892
53,1,"Downregulate","Neutral",0.994614860716971,1.01467008235165,-0.00539969141258692,0.0145635176380611
53,1,"Downregulate","Negative",0.992147900306889,1.04953466920076,-0.00788308975922943,0.0483468937498611
53,1,"Upregulate","Neutral",1.10840282876486,1.26401168089193,0.102920086118961,0.234290536893933
53,1,"Upregulate","Negative",0.965585294997444,1.01018351581607,-0.035020838190662,0.0101320131757232
53,2,"Downregulate","Neutral",1.00096976140172,1.00456283742855,0.00096929148691471,0.00455245924319381
53,2,"Downregulate","Negative",1.08178951209048,1.05840764718535,0.0786166255389724,0.0567655590243148
53,2,"Upregulate","Neutral",1.00168682923215,1.05465013393795,0.00168540813359886,0.0532090853286706
53,2,"Upregulate","Negative",0.994488651218895,1.08485034295765,-0.00552659229782223,0.0814420447209034
53,3,"Downregulate","Neutral",0.996529413601576,0.987064810528045,-0.00347662285413942,-0.0130195775422991
53,3,"Downregulate","Negative",0.996958924913036,0.988394778796276,-0.00304570855200042,-0.0116730873621319
53,3,"Upregulate","Neutral",1.08988462027922,1.06688623223435,0.0860718376833851,0.0647443426745664
53,3,"Upregulate","Negative",1.08446301000224,1.04411512530239,0.081084942821357,0.0431697566589502
53,4,"Downregulate","Neutral",1.00710411986547,1.0026073212063,0.00707900448424013,0.00260392804112912
53,4,"Downregulate","Negative",0.993508606054055,0.996627198500741,-0.0065125546683926,-0.0033785022161022
53,4,"Upregulate","Neutral",1.00845779471113,1.10312790448906,0.00842222796886416,0.0981496941006463
53,4,"Upregulate","Negative",1.05252025170906,1.00300514680053,0.0511875279180842,0.00300064037293982
53,5,"Downregulate","Neutral",0.991110682464715,0.988218840334857,-0.00892906323515341,-0.0118511074467665
53,5,"Downregulate","Negative",1.07069529252648,1.15402174146314,0.0683082435407567,0.143253007997809
53,5,"Upregulate","Neutral",0.996016546433152,1.00376682777483,-0.00399140865084065,0.00375975104473198
53,5,"Upregulate","Negative",0.995152086735114,1.01359424514831,-0.00485970251400206,0.0135026723728286
53,6,"Downregulate","Neutral",0.998189573975544,1.03604012564031,-0.00181206682631658,0.0354058744002905
53,6,"Downregulate","Negative",0.999024142927763,0.995424362787067,-0.000976333530744893,-0.00458613748341387
53,6,"Upregulate","Neutral",1.06359873618826,1.09178880275819,0.0616581921463278,0.0878174545501391
53,6,"Upregulate","Negative",1.04423093978029,1.00071156662472,0.0432806716839602,0.000711313581216772
53,7,"Downregulate","Neutral",1.01039892076695,0.987476224529461,0.0103452239290238,-0.0126028589225645
53,7,"Downregulate","Negative",0.990851133008494,0.981987731943813,-0.00919097489831321,-0.0181764636346158
53,7,"Upregulate","Neutral",1.01774324588062,1.04014825419129,0.0175876720543163,0.0393632551007087
53,7,"Upregulate","Negative",1.00648994323263,0.990589407483329,0.00646897422725423,-0.0094551519163344
53,8,"Downregulate","Neutral",0.988397737780555,0.95403092362178,-0.0116700936394688,-0.0470591933613132
53,8,"Downregulate","Negative",1.00343776864878,1.06837581434343,0.00343187303011992,0.0661395647299677
53,8,"Upregulate","Neutral",1.00445350037353,0.992830128248035,0.00444361288582334,-0.0071956988075968
53,8,"Upregulate","Negative",0.957895759428838,0.893574425038607,-0.0430163175486608,-0.11252565178151
53,9,"Downregulate","Neutral",1.01588533875222,0.99991099197256,0.0157604872287796,-8.90119888898172e-05
53,9,"Downregulate","Negative",1.01692773216581,1.0054192951544,0.0167860547242586,0.00540466361237225
53,9,"Upregulate","Neutral",1.03474986425004,0.996409425555608,0.03415972045563,-0.00359703602864916
53,9,"Upregulate","Negative",1.00569123213311,1.01549104294223,0.00567509825699439,0.015372281656942
53,10,"Downregulate","Neutral",1.029281818868,1.09697512893049,0.0288612958055316,0.0925565091404456
53,10,"Downregulate","Negative",1.00334629128528,0.972480323566544,0.00334070491155087,-0.0279054365306808
53,10,"Upregulate","Neutral",1.12255560407869,1.10372629887348,0.115607875334973,0.0986919994311671
53,10,"Upregulate","Negative",0.995259575138881,0.988373579659432,-0.00475169631012918,-0.0116945356383094
53,11,"Downregulate","Neutral",0.989804204351708,0.986426127531368,-0.0102481287953492,-0.0136668397178258
53,11,"Downregulate","Negative",1.03958204478203,1.08531342138667,0.0388187523605838,0.081868812915684
53,11,"Upregulate","Neutral",0.991318125734522,0.970147132861718,-0.00871978129806023,-0.0303075356248705
53,11,"Upregulate","Negative",0.953936865996641,0.922023496422689,-0.0471577879243104,-0.0811845715607921
53,12,"Downregulate","Neutral",1.0049237784294,0.990285996125315,0.00491169627605803,-0.00976149259766604
53,12,"Downregulate","Negative",0.995473736240764,0.98025173077396,-0.00453653830630743,-0.0199458721657968
53,12,"Upregulate","Neutral",0.996994697968701,1.01153247371815,-0.00300982701969447,0.0114664816265339
53,12,"Upregulate","Negative",1.03284600191677,0.963822054238792,0.0323181005312321,-0.036848592449212
53,13,"Downregulate","Neutral",1.06091812935013,1.04636503402612,0.059134692988346,0.0453222856675718
53,13,"Downregulate","Negative",1.00129672172826,1.0139644920042,0.00129588171073731,0.0138678868085195
53,13,"Upregulate","Neutral",1.07779786089325,1.03161254990373,0.0749199418179851,0.0311231604257804
53,13,"Upregulate","Negative",1.02417389031091,1.01598866139415,0.0238863269571662,0.0158621890488856
53,14,"Downregulate","Neutral",1.08744860519535,1.07693597636611,0.0838342232734467,0.0741199501362326
53,14,"Downregulate","Negative",0.985581703044995,0.976928188450844,-0.014523250655846,-0.0233421317381623
53,14,"Upregulate","Neutral",0.995162097136254,0.986971104208517,-0.00484964339748524,-0.0131145163616988
53,14,"Upregulate","Negative",0.99301553498621,0.983639703567607,-0.00700897056164405,-0.0164956038919297
53,15,"Downregulate","Neutral",0.990303465932596,0.979404022271336,-0.00974385157955813,-0.0208110328494353
53,15,"Downregulate","Negative",0.991769291505482,1.02950655680877,-0.00826476779253181,0.0290796163908921
53,15,"Upregulate","Neutral",0.949807944498874,0.92271194455172,-0.051495478510779,-0.080438179264422
53,15,"Upregulate","Negative",0.990731185244129,0.955888351373127,-0.00931203750914323,-0.0451141600175028
53,16,"Downregulate","Neutral",0.994986785401809,0.98959817598089,-0.00502582291494477,-0.0104563010938254
53,16,"Downregulate","Negative",0.995944115060293,0.99068799413244,-0.004064132348945,-0.00935563364684616
53,16,"Upregulate","Neutral",0.990741069317778,0.982304654888874,-0.00930206101451777,-0.0178537795475265
53,16,"Upregulate","Negative",0.991962445609559,0.983234268358222,-0.00807002966229625,-0.0169078674338892
54,1,"Downregulate","Neutral",0.982748070046891,0.959688599927814,-0.0174024785112576,-0.0411464222164227
54,1,"Downregulate","Negative",0.998845843081,1.02816327849779,-0.00115482347101639,0.0277739856441574
54,1,"Upregulate","Neutral",0.951731128527555,1.08703301121129,-0.0494727120983493,0.0834519767775592
54,1,"Upregulate","Negative",0.971193096074483,0.961484114166495,-0.0292299673569442,-0.0392772360175131
54,2,"Downregulate","Neutral",0.987425848534156,0.974647053091857,-0.0126538751182559,-0.0256798703498235
54,2,"Downregulate","Negative",0.979725848825974,1.02649430356943,-0.0204824925497022,0.0261494080892486
54,2,"Upregulate","Neutral",1.12622471761901,1.06681505149826,0.118871081403434,0.064677622242178
54,2,"Upregulate","Negative",0.984494566294715,0.971719253444628,-0.0156269001719053,-0.0286883501469475
54,3,"Downregulate","Neutral",0.963087899019934,0.906073365146909,-0.0376105951085884,-0.0986349992342737
54,3,"Downregulate","Negative",0.986448814634649,0.969055338504503,-0.0136438406895574,-0.0314335598422451
54,3,"Upregulate","Neutral",0.991889234530367,0.98370268216046,-0.00814383667111453,-0.0164315798630355
54,3,"Upregulate","Negative",1.00354595281679,1.20968715511254,0.00353968074869834,0.190361776685198
54,4,"Downregulate","Neutral",1.03192634783122,0.989105086113279,0.0314272961319308,-0.010954698086709
54,4,"Downregulate","Negative",1.08038576172799,1.04695754053857,0.0773181641452921,0.0458883776167746
54,4,"Upregulate","Neutral",0.988815990769257,0.973510810818568,-0.011247020514999,-0.0268463491277244
54,4,"Upregulate","Negative",0.993336237245156,1.1885523103421,-0.00668606475390602,0.172736020599727
54,5,"Downregulate","Neutral",0.990721184605678,0.970977175675335,-0.00932213175980822,-0.029452316965708
54,5,"Downregulate","Negative",1.00259337394093,0.947813511228651,0.00259001694943048,-0.0535975141918983
54,5,"Upregulate","Neutral",0.98810165492944,0.974285220468473,-0.0119696969223454,-0.0260511840506115
54,5,"Upregulate","Negative",1.20799080167392,1.28221873364296,0.188958484975291,0.24859196301097
54,6,"Downregulate","Neutral",0.981546953820644,0.960859395225651,-0.0186254275706937,-0.0399271916157549
54,6,"Downregulate","Negative",1.06696800627069,1.15218944901544,0.064820987119067,0.141664001023257
54,6,"Upregulate","Neutral",1.05279782627957,1.01599197554554,0.0514512168827318,0.0158654510400019
54,6,"Upregulate","Negative",1.06164541377955,1.16930472945751,0.0598199817376415,0.156409323847236
54,7,"Downregulate","Neutral",0.981260575336297,0.957475011091931,-0.018917232530808,-0.0434556563442094
54,7,"Downregulate","Negative",0.94284323271665,0.903859665678659,-0.0588552533110727,-0.101081167721613
54,7,"Upregulate","Neutral",1.02530658940086,1.01914866630188,0.0249916794760025,0.0189676379090397
54,7,"Upregulate","Negative",0.98950853099682,0.99793190375859,-0.010546892453872,-0.00207023770545389
54,8,"Downregulate","Neutral",0.995207278445992,0.987002453050994,-0.00480424347292874,-0.013082754191061
54,8,"Downregulate","Negative",0.992800265501903,0.985097814732237,-0.00722577766439496,-0.0150143384437058
54,8,"Upregulate","Neutral",0.993620417666356,0.989898016018585,-0.00640001883293935,-0.0101533552824617
54,8,"Upregulate","Negative",1.02813460624685,1.02980910164616,0.027746098389928,0.0293734468566855
54,9,"Downregulate","Neutral",0.992256823993498,0.978403819850536,-0.00777331005009564,-0.0218327904359533
54,9,"Downregulate","Negative",1.09290065340449,1.14748320141187,0.0888353115633234,0.137571023552918
54,9,"Upregulate","Neutral",1.01998167775985,1.03468906952034,0.0197846641543014,0.0341009656610566
54,9,"Upregulate","Negative",0.996316071461131,0.989267587927364,-0.00369073091505967,-0.0107904198224735
54,10,"Downregulate","Neutral",1.02455430567459,1.00394854975767,0.0242576942950109,0.00394077469516856
54,10,"Downregulate","Negative",1.00073316687518,1.01964133056423,0.000732898239638554,0.0194509287557608
54,10,"Upregulate","Neutral",1.00500043326894,1.00935490193989,0.00498797262431702,0.00931141583982533
54,10,"Upregulate","Negative",0.956137501680403,0.955513769289154,-0.0448535460636816,-0.0455061048466098
54,11,"Downregulate","Neutral",0.995081791432453,0.997129419488414,-0.00493034275730337,-0.00287470852958694
54,11,"Downregulate","Negative",0.984672878857649,0.976864700978939,-0.0154457956509465,-0.0234071206858348
54,11,"Upregulate","Neutral",0.994287699548661,0.98643516229598,-0.00572867803847446,-0.0136576806708528
54,11,"Upregulate","Negative",0.994109633930078,0.986161260523569,-0.00590778270338305,-0.0139353875256383
54,12,"Downregulate","Neutral",0.991820763936081,0.980806260357068,-0.00821286953818309,-0.0193803309116418
